ACO_ID,ACO_Name,ACO_State,Agree_Type,Agreement_Period_Num,Initial_Start_Date,Initial_Track_1,Initial_Track_2,Initial_Track_3,Initial_Track_1_Plus,Current_Start_Date,Current_Track_1,Current_Track_2,Current_Track_3,Current_Track_1_Plus,Adv_Pay,AIM,SNF_Waiver,N_AB,Sav_rate,MinSavPerc,BnchmkMinExp,GenSaveLoss,DisAdj,EarnSaveLoss,DisAffQual,Met_QPS,QualScore,RecvdMean,Prior_Sav_Adj,RegTrndUpdt,PosRegAdj,UpdatedBnchmk,HistBnchmk,ABtotBnchmk,ABtotExp,Adv_Pay_Amt,Adv_Pay_Recoup,QualPerfShare,FinalShareRate,RevLossLimit,Rev_Exp_Cat,Per_Capita_Exp_ALL_ESRD_BY1,Per_Capita_Exp_ALL_DIS_BY1,Per_Capita_Exp_ALL_AGDU_BY1,Per_Capita_Exp_ALL_AGND_BY1,Per_Capita_Exp_ALL_ESRD_BY2,Per_Capita_Exp_ALL_DIS_BY2,Per_Capita_Exp_ALL_AGDU_BY2,Per_Capita_Exp_ALL_AGND_BY2,Per_Capita_Exp_ALL_ESRD_BY3,Per_Capita_Exp_ALL_DIS_BY3,Per_Capita_Exp_ALL_AGDU_BY3,Per_Capita_Exp_ALL_AGND_BY3,Per_Capita_Exp_ALL_ESRD_PY,Per_Capita_Exp_ALL_DIS_PY,Per_Capita_Exp_ALL_AGDU_PY,Per_Capita_Exp_ALL_AGND_PY,Per_Capita_Exp_TOTAL_PY,CMS_HCC_RiskScore_ESRD_BY1,CMS_HCC_RiskScore_DIS_BY1,CMS_HCC_RiskScore_AGDU_BY1,CMS_HCC_RiskScore_AGND_BY1,CMS_HCC_RiskScore_ESRD_BY2,CMS_HCC_RiskScore_DIS_BY2,CMS_HCC_RiskScore_AGDU_BY2,CMS_HCC_RiskScore_AGND_BY2,CMS_HCC_RiskScore_ESRD_BY3,CMS_HCC_RiskScore_DIS_BY3,CMS_HCC_RiskScore_AGDU_BY3,CMS_HCC_RiskScore_AGND_BY3,CMS_HCC_RiskScore_ESRD_PY,CMS_HCC_RiskScore_DIS_PY,CMS_HCC_RiskScore_AGDU_PY,CMS_HCC_RiskScore_AGND_PY,N_AB_Year_ESRD_BY3,N_AB_Year_DIS_BY3,N_AB_Year_AGED_Dual_BY3,N_AB_Year_AGED_NonDual_BY3,N_AB_Year_PY,N_AB_Year_ESRD_PY,N_AB_Year_DIS_PY,N_AB_Year_AGED_Dual_PY,N_AB_Year_AGED_NonDual_PY,N_Ben_Age_0_64,N_Ben_Age_65_74,N_Ben_Age_75_84,N_Ben_Age_85plus,N_Ben_Female,N_Ben_Male,N_Ben_Race_White,N_Ben_Race_Black,N_Ben_Race_Asian,N_Ben_Race_Hisp,N_Ben_Race_Native,N_Ben_Race_Other,CapAnn_INP_All,CapAnn_INP_S_trm,CapAnn_INP_L_trm,CapAnn_INP_Rehab,CapAnn_INP_Psych,CapAnn_HSP,CapAnn_SNF,CapAnn_INP_Other,CapAnn_OPD,CapAnn_PB,CapAnn_AmbPay,CapAnn_HHA,CapAnn_DME,ADM,ADM_S_Trm,ADM_L_Trm,ADM_Rehab,ADM_Psych,chf_adm,copd_adm,prov_Rate_1000,P_EDV_Vis,P_EDV_Vis_HOSP,P_CT_VIS,P_MRI_VIS,P_EM_Total,P_EM_PCP_Vis,P_EM_SP_Vis,P_Nurse_Vis,P_FQHC_RHC_Vis,P_SNF_ADM,SNF_LOS,SNF_PayperStay,N_CAH,N_FQHC,N_RHC,N_ETA,N_Hosp,N_Fac_Other,N_PCP,N_Spec,N_NP,N_PA,N_CNS,ACO1,ACO2,ACO3,ACO4,ACO5,ACO6,ACO7,ACO34,ACO8,ACO35,ACO36,ACO37,ACO38,ACO44,ACO43,ACO11,ACO12,ACO13,ACO14,ACO15,ACO16,ACO17,ACO18,ACO19,ACO20,ACO42,ACO40,DM_Comp,ACO27,ACO41,ACO28,ACO30
A1736,Amarillo Legacy Medical ACO,TX,Renewal,2,01/01/2013 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,0,0,14737,-0.10012891,0.027157231,-14582621,-14582621,,0,0,1,0.903,0,0,0,,10137,9124,145638467,160221088,,,0.5,0.4515,0,Low Revenue,71995,8674,13194,8057,79353,9916,16193,8469,66944,10130,13694,8253,70204,11885,17795,10482,11152,0.946,1.034,0.949,0.98,1.005,1.065,0.978,0.983,0.937,1.026,0.939,0.979,0.921,1.016,0.943,0.994,89,1087,404,12783,14367,102,792,335,13138,1292,7169,4522,1754,8581,6156,13932,207,84,233,43,238,3196,2591,172,413,34,196,686,8,1795,4287,121,845,267,329,290,8,26,5,16,6,805,577,221,862,243,12924,4267,6875,1680,103,61,24,10051,0,0,0,0,0,1,83,81,104,22,0,88.69,94.72,93.55,82.38,57.25,62.59,73.42,32.49,15.09,19.62,37.35,82.01,61.69,63.64,2.34,100,45.86,67.27,68.79,64.07,69.85,57.63,59.97,66.06,61.69,72.47,6.06,51.68,14.65,56.73,74.83,89.27
A1737,The Premier HealthCare Network LLC,"GA, MD",Renewal,2,01/01/2013 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,1,0,7085,0.041428223,0.03382983,3265784,3265784,,1465623,0,1,0.9159,0,158,0,,11417,10742,78829921,75564138,0,0,0.5,0.4579,0,Low Revenue,72563,8361,13207,7978,75715,8649,13164,8030,78273,8686,11993,8219,87491,8253,14555,8522,10944,0.935,0.966,0.946,0.975,0.954,0.94,0.931,0.982,0.957,0.938,0.938,0.993,0.962,0.894,0.86,0.967,219,1890,733,5832,6905,174,1306,558,4868,1626,3043,1752,664,4010,3075,2985,3653,187,76,3,181,3128,2754,128,170,105,262,561,0,2388,3974,331,482,257,309,286,3,8,11,20,8,725,719,241,614,239,10679,5037,4876,758,8,43,27,12100,0,0,0,0,0,0,57,42,18,11,0,87.46,92.01,90.74,85.44,62.87,57.6,72.44,29.18,15.39,18.85,36.53,86.21,60.16,56,1.75,96.47,88.21,83.27,61.67,72.2,85.6,72.41,77.53,70.16,72.26,96.8,23.53,40.33,16.84,45.74,68.65,95.6
A1744,"Akira Health, Inc.","CA, AZ",Renewal,2,01/01/2013 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,1,0,5512,0.016161745,0.037462462,1633978,0,,0,0,1,0.8431,0,0,0,,18989,18921,101101599,99467621,1490004,0,0.5,0.4216,0,Low Revenue,119329,14809,14198,13074,118353,15171,15415,15380,114690,17099,20006,16510,125336,17123,19929,15691,18682,1.014,1.095,0.893,1.124,1.003,1.131,0.882,1.185,1.093,1.221,0.984,1.286,1.04,1.226,1.071,1.192,108,593,812,3974,5324,94,573,1141,3516,720,1913,1677,1202,3161,2351,3945,147,461,495,13,451,6046,5603,56,294,125,1453,2196,0,2549,5056,210,1667,359,439,418,1,11,9,24,9,799,907,374,665,274,13286,6704,6063,492,27,117,26,17240,0,0,0,0,0,0,33,9,50,38,0,85.94,92.52,90.66,83.12,57.29,60.96,73.16,28.57,16.02,19,42.39,90.55,61.83,40,2.07,96.08,100,72.59,69.26,58.23,76.59,72.73,59.37,64.19,65.31,85.46,0,41.24,21.24,51.13,86.28,85.86
A1749,"HARTFORD HEALTHCARE ACCOUNTABLE CARE ORGANIZATION, INC.",CT,Renewal,2,01/01/2013 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,0,0,22217,-0.033404209,0.024778293,-8978793,-8978793,,0,0,1,0.9139,0,34,0,,12409,11042,268792265,277771058,,,0.5,0.457,0,High Revenue,79384,11362,13386,9036,88856,10998,13664,9595,83827,10991,14805,9575,86550,12382,16807,11078,12824,1.026,1.052,0.983,0.983,1.051,1.057,0.956,1.014,1.029,1.052,0.965,1.008,1.064,1.034,0.939,1.024,176,2459,2548,17272,21660,206,2663,3278,15513,3315,8676,6393,3833,13315,8902,19653,1062,268,383,26,825,3979,3684,87,96,136,223,1106,0,2757,3772,226,964,262,335,318,3,4,10,22,6,851,860,261,750,214,11216,3661,4977,2567,11,92,22,11203,0,0,0,0,4,5,395,848,476,472,11,86.72,94.01,92.77,81.41,57.66,61.15,76.06,24.18,14.66,17.73,38.02,83.61,61.71,61.54,1.63,99.96,68.8,76.94,67.07,74.66,57.24,56.41,53.43,59.32,72.61,84.07,0,34.92,16.4,39.15,68.19,92.22
A1761,"Paradigm ACO, LLC",FL,Renewal,2,01/01/2013 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,0,0,8729,0.062348292,0.03127027,5941974,5941974,,2626408,0,1,0.9021,0,401,0,,11133,10406,95302922,89360947,,,0.5,0.451,0,Low Revenue,70929,10968,14195,9161,64231,9370,17140,8745,64534,9016,13898,8939,75167,10174,18787,9905,10439,1.013,1.247,1.026,1.113,1.019,1.191,1.086,1.12,0.961,1.112,1.123,1.186,0.972,1.258,1.288,1.232,36,533,128,5886,8560,52,469,120,7919,691,4504,2888,646,4648,4081,8215,252,45,33,3,181,2586,2368,66,153,21,118,479,3,1314,5350,85,417,282,264,249,2,9,4,12,10,819,520,188,790,316,13566,5896,5950,1653,67,41,26,11019,0,0,1,0,0,0,40,29,17,6,0,79.55,89.86,88.76,81.66,57.11,61.25,75.16,20.25,15.05,18.42,26.45,49.31,41.03,25,1.41,100,87.55,90.72,90.94,83.58,92.2,96.25,78.62,81.63,83.44,83.13,2.44,69.07,11.6,73.46,88.72,86.14
A1769,"Rio Grande Valley Health Alliance, LLC",TX,Renewal,2,01/01/2013 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,0,0,1,0,1,0,1,6225,0.10583065,0.02,9853404,9853404,,6762864,0,1,0.9338,0,408,0,,15273,13836,93105389,83251985,0,0,0.75,0.7004,0,Low Revenue,77348,10224,14932,9627,80230,9401,14368,9724,75726,8720,14525,8904,79432,11204,14023,9572,13657,1.075,1.147,1.095,1.144,1.069,1.141,1.116,1.178,1.048,1.061,1.09,1.15,1.053,1.154,1.104,1.151,229,1018,2163,3530,6096,214,810,1946,3126,951,2359,2028,887,3630,2595,4678,17,14,1370,8,138,4711,3629,332,795,38,292,837,0,2723,4101,376,923,316,437,381,9,41,6,18,7,827,792,308,596,170,13365,7105,4281,1908,70,63,29,11986,0,0,0,0,0,0,26,0,18,23,0,89.82,94.54,93.21,82.66,66.14,61.25,69.84,32.61,15.42,18.8,36.45,73.08,53.82,30.77,1.59,92.98,94.21,99.6,96.91,93.95,96.37,100,97.56,83.94,87.26,93.48,18.75,83.47,5.65,87.5,92.77,95.98
A1784,"Southern Maryland Integrated Care, LLC","MD, DC",Renewal,2,01/01/2013 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,0,0,13447,0.028672594,0.027931386,4770781,4770781,,1800049,0,1,0.77,0,0,0,,12644,12164,166388203,161617422,,,0.5,0.385,0,High Revenue,89489,12694,14185,10398,100746,13904,13372,9767,86061,12507,13230,10283,97526,13153,12691,10783,12282,0.975,1.143,0.969,1.07,1.009,1.138,0.937,1.062,1.029,1.06,0.892,1.032,0.974,1.093,0.812,1.035,160,1130,884,7647,13159,166,1348,1110,10536,1777,6370,3893,1407,8070,5377,4633,7673,363,221,12,545,4108,3968,22,116,12,146,720,0,2338,4696,108,423,215,260,253,0,6,1,20,9,822,679,207,646,285,11792,5570,5509,709,4,52,28,12853,0,0,0,0,1,0,78,67,21,7,0,87.73,94.17,91.99,81.3,57.42,56.56,73.99,23.97,15.04,17.36,32.63,74.41,54.28,71.43,1.71,96.71,85.15,53.2,64.24,54.47,61.97,35.71,43.82,56.23,64.76,84.69,0,19.89,29.93,24.47,62.94,77.06
A1821,"AAMC Collaborative Care Network, LLC",MD,Renewal,2,01/01/2013 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,0,0,16679,0.042415829,0.026328266,7522128,7522128,,3128778,0,1,0.8489,0,0,0,,10878,9876,177342481,169820352,,,0.5,0.4244,0,High Revenue,97816,11467,12772,9179,89522,12069,11329,8971,86997,12748,12996,9268,82017,13336,13536,9929,10417,1.02,0.983,0.794,0.892,1.048,0.974,0.847,0.874,1.012,0.97,0.858,0.861,0.977,1.006,0.812,0.899,64,999,301,13596,16303,44,1027,360,14873,1521,8660,4959,1539,9923,6756,14147,1873,83,44,4,528,3016,2945,6,38,29,138,448,0,2719,3935,98,313,176,201,197,0,2,2,10,5,832,534,146,647,334,10354,3544,5131,1674,4,38,24,10849,0,0,0,0,1,0,113,212,86,51,0,87.01,95.39,94.09,77.9,53.36,57.31,73.21,22.78,14.8,17.53,30.14,68.91,52.1,60,1.72,99.6,95.33,67.69,86.34,86.85,66.91,60,64.74,78.01,82.14,45.88,0,64.03,8.95,68.5,74.7,87.62
A2000,"ProHealth Physicians ACO, LLC",CT,Renewal,2,01/01/2013 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,0,0,22496,0.044649312,0.024750392,11367624,11367624,,5087892,0,1,0.9134,0,0,0,,11532,10298,254597959,243230335,,,0.5,0.4567,0,Low Revenue,89910,9969,14987,8933,90874,10166,14462,8971,83440,10196,14194,9175,89148,11336,14302,10121,11017,0.976,0.965,0.98,0.953,0.971,0.982,0.983,0.972,0.985,0.965,0.969,0.981,1.045,1.029,0.972,1.1,111,2603,2927,24633,22078,101,1930,2258,17789,2468,9316,6952,3760,12404,10092,20548,613,239,172,11,913,3210,3012,66,86,69,164,933,0,2122,3747,170,791,224,282,271,2,4,6,17,6,852,700,215,652,213,10820,4026,4829,1960,5,75,22,11608,0,0,0,0,0,0,240,21,130,99,0,86.31,94.09,91.73,78.67,65.36,63.7,76.79,22.26,15.25,18,31.8,71.24,53.68,53.13,1.89,100,98.66,97.55,82.07,92.33,95.42,70.97,96.2,83.52,80.72,79.64,11.11,70.56,7.45,74.28,81.76,96.49
A2011,Sunshine ACO LLC,TX,Renewal,2,01/01/2014 12:00:00 AM,1,0,0,0,01/01/2017 12:00:00 AM,0,0,1,0,0,1,1,4324,0.057395814,0.042714357,3293070,3293070,,2178881,0,1,0.9002,0,,1,1,13606,12402,57374735,54081666,0,0,0.75,0.6752,0,Low Revenue,79018,8590,13714,9150,73908,8071,12302,9673,68505,9096,12198,8628,76986,10353,13256,8659,12825,1.107,0.954,0.988,1.157,1.076,0.982,0.994,1.158,1.094,1.098,0.926,1.117,1.046,1.13,1.002,1.094,124,717,1954,1989,4217,128,636,1686,1767,718,1568,1372,666,2588,1736,3079,21,13,1149,3,59,4066,3177,420,441,45,394,853,34,2309,3964,143,1057,346,390,348,14,21,7,18,11,802,812,278,736,196,15785,9913,4579,1201,92,78,26,10353,0,0,0,0,0,0,17,5,18,17,0,90.92,92.78,90.96,87.22,65.76,62.86,69.37,33.74,15.64,20.09,35.97,72.9,52.28,41.67,2.04,86.21,78.32,90.97,80.26,69.93,92.68,64.29,84.4,70.17,75,80.65,22.22,55.68,15.15,63.26,81.44,90
A2013,ACO Providers,TX,Renewal,2,01/01/2014 12:00:00 AM,1,0,0,0,01/01/2017 12:00:00 AM,1,0,0,0,0,0,0,5070,0.028502491,0.03878979,1595022,0,,0,0,1,0.9327,0,,1,1,11332,10535,55960800,54365778,,,0.5,0.4664,0,Low Revenue,90261,8864,14136,8486,104155,9354,15050,8198,81057,10922,15292,8688,82010,10739,15180,9873,11009,1.098,0.993,0.991,0.946,1.084,0.973,1.062,0.974,1.092,0.991,1.001,0.978,1.008,0.98,0.975,1.021,62,771,430,4172,4938,51,537,280,4071,731,2484,1336,519,2995,2075,4286,320,40,274,6,144,3201,2345,236,644,22,331,564,4,1456,4096,119,1248,241,314,269,7,34,3,17,6,799,644,205,657,258,11133,4743,4641,1741,9,47,26,11545,0,0,0,0,0,0,30,3,27,17,2,85.57,94.02,92.42,86.05,62.39,65.56,71.07,30.42,15.14,18.91,32.8,72.99,54.56,64.29,2.05,85.29,84.52,83.97,64.68,53.36,90.07,64,62.14,60.34,62.59,79.31,10,56.1,15.33,63.41,76.11,82.68
A2016,"Redwood Community Care Organization, LLC",CA,Renewal,2,01/01/2014 12:00:00 AM,1,0,0,0,01/01/2017 12:00:00 AM,1,0,0,0,0,0,0,5564,-0.054990001,0.037306306,-3607044,-3607044,,0,1,1,0.9609,0,,1,1,12039,11384,65594548,69201592,,,0.5,0.4805,0,Low Revenue,93214,9062,10245,7705,94559,9716,10304,8149,99164,10253,11067,8170,116365,10879,13054,9513,12701,0.977,0.828,0.722,0.814,0.985,0.82,0.708,0.835,0.987,0.809,0.678,0.816,0.99,0.925,0.767,0.837,113,3138,2860,1913,5448,74,1673,2027,1674,1906,2494,858,306,3187,2377,4038,111,200,934,22,259,4334,4092,35,85,120,187,881,4,3813,2843,159,569,287,277,265,1,3,8,10,10,832,1013,193,475,242,9334,404,3137,357,5436,49,24,16814,0,22,0,0,0,0,178,61,54,27,0,84.06,94.28,93.28,80.3,62.83,61.98,69.51,30.35,14.39,17.18,35.21,71.17,58.74,67.5,1.66,59.24,N/A,51.59,49.67,77.38,70.18,56.76,73.22,54.41,64.26,79.5,4.24,40.3,20.15,49.81,71.63,92.33
A2018,NJ Physicians ACO LLC,NJ,Renewal,2,01/01/2014 12:00:00 AM,1,0,0,0,01/01/2017 12:00:00 AM,1,0,0,0,0,0,0,14630,0.016218128,0.027221444,3523254,0,,0,0,1,0.8579,0,,1,0,15222,14169,217241738,213718483,,,0.5,0.4289,0,Low Revenue,111095,12646,15921,13166,103828,13897,17330,12916,113162,13909,18506,13371,87771,14948,18730,14109,14975,1.123,1.146,1.049,1.287,1.077,1.17,1.036,1.244,1.119,1.112,1.02,1.254,0.998,1.164,1.059,1.215,60,1563,1385,11326,14271,43,1466,1725,11037,1778,5619,4773,2460,9152,5478,12587,533,740,170,8,592,4984,3873,85,976,123,387,1788,0,2110,5414,165,435,212,401,352,2,39,9,22,16,865,773,303,806,288,14036,5982,6762,1287,5,122,24,13588,0,0,0,0,0,0,54,8,19,3,0,90.83,93.46,91.19,81.44,59.99,62.61,71.83,22.62,15.43,18.07,39.01,81.08,60.5,72.73,1.8,98.51,100,88.93,88.21,67.39,96.84,92.5,85.86,71.09,73.33,88.51,42,57.42,16.41,68.36,86.4,96.59
A2019,"Lancaster General Health Community Care Collaborative, LLC",PA,Renewal,2,01/01/2014 12:00:00 AM,1,0,0,0,01/01/2017 12:00:00 AM,1,0,0,0,0,0,0,23049,0.022955001,0.02469509,5017499,0,,0,0,1,0.914,0,,1,1,9721,9101,218579771,213562272,,,0.5,0.457,0,High Revenue,73389,9306,14084,8141,72241,8706,12526,8558,76115,9352,11473,8302,79894,9349,14070,8832,9498,1.036,0.916,0.97,1.05,0.988,0.93,0.987,1.039,0.973,0.917,0.915,1.024,1.013,0.935,0.973,1.013,133,2430,580,17677,22486,154,2346,533,19452,3129,10113,6447,3360,13221,9828,21676,404,130,233,6,600,3008,2509,32,424,54,245,392,0,2527,2873,88,352,208,273,247,1,21,5,15,3,844,535,182,689,231,8781,3681,3657,1402,40,41,20,8819,0,6,0,0,1,2,273,471,235,175,0,84.3,94.93,92.18,78.74,62.74,62.25,76.3,22.69,13.66,16.21,30.06,59.55,47.25,43.08,1.04,99.18,96.41,65.94,80,92.42,63.09,87.5,75.37,78.99,78.53,73.75,4.67,59.87,7.02,61.87,71.98,87.64
A2021,"Covenant ACO, Inc.","TX, NM",Renewal,2,01/01/2014 12:00:00 AM,1,0,0,0,01/01/2017 12:00:00 AM,0,0,1,0,0,0,1,15209,0.018846289,0,3538076,3538076,,2415533,0,1,0.9289,0,,1,1,12684,11581,187733278,184195203,,,0.75,0.6967,0,Low Revenue,70996,10429,19204,9852,78557,10104,17318,9923,81523,10526,18604,10287,82808,10893,21275,11101,12445,0.978,1.12,1.175,1.097,1,1.099,1.08,1.073,1.011,1.12,1.074,1.083,0.989,1.084,1.044,1.083,192,1394,841,13204,14800,178,1211,724,12687,1363,6448,5161,2237,8818,6391,13796,483,83,502,20,325,3496,2893,260,349,38,655,865,8,3104,3237,87,1023,275,324,293,8,19,3,17,5,770,692,217,556,203,11382,3870,4785,2259,469,72,26,11227,0,0,7,0,2,2,159,346,156,48,1,89.7,93.61,93.57,84.71,54.98,59.83,70.04,25.62,14.15,19.02,34.97,69.87,54.08,57.89,1.72,96.52,88.24,74.43,77.83,75.85,88.43,93.1,60.63,70.4,72.54,82.22,5,60.94,16.41,69.92,66.48,90.91
A2024,Delaware Valley ACO,"PA, NJ",Renewal,2,01/01/2014 12:00:00 AM,1,0,0,0,01/01/2017 12:00:00 AM,1,0,0,0,0,0,0,94265,0.009579095,0.02,10099501,0,,0,0,1,0.8815,0,,1,0,11469,11077,1054327212,1044227711,,,0.5,0.4408,0,High Revenue,102885,10874,15141,10153,93125,11029,15570,10416,94706,11385,14979,10335,81333,12457,15466,10706,11359,1.088,1.022,1.024,1.039,1.093,0.996,1.011,1.019,1.066,1.006,0.995,1.021,1.049,1.027,1.013,1.003,330,10540,5487,70079,91928,244,10014,5315,76355,12882,44999,24213,12171,55036,39229,77963,10724,1250,570,27,3731,3215,2839,57,241,117,285,776,0,2231,4134,109,547,243,311,290,1,11,9,16,10,818,647,235,682,275,10405,3853,5538,972,42,68,22,10445,0,11,0,0,6,12,904,2016,569,233,0,87.77,94.08,92.9,78.59,64.51,62.3,73.81,23.71,15.6,18.85,38.8,84.42,64.08,59.38,2.1,99.98,63.69,88.8,85.51,82.06,76.56,75,65.17,74.3,77.27,85.37,7.81,60.07,14.75,66.91,76.9,91.67
A2029,"Scottsdale Health Partners, LLC",AZ,Renewal,2,01/01/2014 12:00:00 AM,1,0,0,0,01/01/2018 12:00:00 AM,0,1,0,0,0,0,0,28539,0.014301689,0,3725474,3725474,,2132672,0,1,0.9736,0,,1,0,9328,9255,260491921,256766446,,,0.6,0.5841,0,High Revenue,80685,11106,15417,8679,87282,10896,15567,8757,97659,9836,13770,8844,53877,10121,16074,9091,9195,1.071,0.954,0.832,0.861,1.057,0.93,0.824,0.865,0.972,0.902,0.879,0.869,0.969,0.897,0.831,0.866,25,882,230,25629,27926,10,805,234,26877,1782,16272,8048,2437,16173,12366,26826,329,194,117,61,1012,2576,2284,26,273,23,137,382,0,1468,4281,53,292,201,232,216,1,13,3,8,4,806,492,152,658,357,10224,3507,5638,1040,39,36,20,9986,0,9,0,0,0,0,277,993,202,269,0,82.98,92.95,90.39,83.46,56.73,61.86,76.8,24.95,14.63,18.18,33.79,70.29,53.97,91.67,1.62,98.47,94.79,74.33,80.11,70.87,81.12,86.67,62.82,60.04,73.18,81.82,15.15,49.56,12.83,54.13,76.26,95.39
A2032,North Collaborative Care,MN,Renewal,2,01/01/2014 12:00:00 AM,1,0,0,0,01/01/2017 12:00:00 AM,0,0,1,0,0,0,1,8716,-0.034467637,0,-3210990,-3210990,-467,-1283929,0,1,0.8011,0,,1,1,10917,10227,93159566,96370557,,,0.75,0.6008,0,High Revenue,99047,8960,16496,8999,101333,9354,17472,9229,86627,10182,15223,9183,108514,11000,17900,10522,11293,1.098,1.028,1.011,1.051,1.071,1.022,1.099,1.039,1.129,1.025,0.968,1.054,1.044,1.058,1.092,1.066,36,2146,278,6523,8534,36,1998,288,6213,2071,2720,2500,1425,4945,3771,7857,466,125,30,38,200,3775,3550,74,59,116,472,1108,0,2144,3101,52,598,295,347,333,2,3,9,21,5,836,825,249,707,274,9400,4432,2752,2186,30,98,21,10704,0,0,0,0,2,3,360,420,137,222,5,83.06,94.17,92.55,80.69,58.2,59.05,73.66,20.02,15.39,19.99,44.94,88.67,65.53,72.09,1.59,100,95.24,81.92,74.45,89.69,49.25,56.52,49.9,68.39,71.95,82.07,2.84,34.8,14.71,38.89,74.26,88.39
A2033,ACMG,"FL, SC, PA, GA",Renewal,2,01/01/2014 12:00:00 AM,1,0,0,0,01/01/2017 12:00:00 AM,1,0,0,0,0,0,0,20142,0.044791876,0.0249858,10886361,10886361,,4658586,0,1,0.8733,0,,1,1,12388,11935,243043195,232156834,,,0.5,0.4367,0,Low Revenue,79493,11797,18262,9993,79751,11099,17335,9813,83103,10554,17047,9785,81531,11750,16180,10243,11833,1.009,1.054,1.009,1.091,1.02,1.075,1.053,1.114,1.024,1.032,1.036,1.058,0.987,1.029,1.041,1.043,179,2639,3660,14976,19619,163,2153,2757,14546,2844,8852,5745,2701,11731,8411,14167,3385,109,1841,8,632,3255,2691,122,407,67,341,705,0,1696,4714,132,991,302,332,297,3,21,10,15,10,809,687,252,689,268,12125,4799,5922,1247,156,55,26,11226,1,0,4,0,0,2,268,254,112,51,0,85.34,92.54,90.77,83.26,62.33,54.94,71.76,26.45,15.69,19.55,32.68,71,56.47,82.5,2.07,96.88,98.92,74.55,60.27,56.77,88.89,81.16,78.38,62.64,66.45,78.27,20,44.58,25.7,51.75,73.15,95.18
A2035,Midwest Health Coalition ACO,NE,Renewal,2,01/01/2014 12:00:00 AM,1,0,0,0,01/01/2017 12:00:00 AM,1,0,0,0,0,0,0,15176,0.032587641,0.026929586,4670982,4670982,,2107077,0,1,0.9206,0,,1,1,9671,9296,143335988,138665006,,,0.5,0.4603,0,Low Revenue,83005,8877,15827,7696,74916,9588,16686,8541,80046,8678,16495,8509,82094,9237,15989,8765,9356,0.976,0.955,0.995,0.877,1.035,0.962,1.041,0.896,0.965,0.938,1.029,0.904,1.04,0.928,1.043,0.892,65,1579,727,13486,14821,55,1184,581,13001,1722,7931,3941,1582,8515,6661,14305,199,71,167,18,416,2859,2595,89,182,23,213,718,0,2039,3047,60,344,245,276,263,2,8,3,14,5,828,531,161,539,193,8581,4240,3159,1146,36,63,25,10573,0,4,0,0,1,0,115,52,48,39,0,88.6,93.02,93.54,84.87,52.47,61.16,72.31,30.23,14.33,18.98,37.88,70.37,55.88,77.5,1.7,99.56,98.57,85.38,90.76,88.31,78.86,82.35,84,79.53,81.94,86.74,6.67,59.5,14.7,68.1,81.07,95.16
A2057,"Privia Quality Network, LLC","VA, MD, DC",Renewal,2,01/01/2014 12:00:00 AM,1,0,0,0,01/01/2017 12:00:00 AM,1,0,0,0,0,0,0,108224,0.042918729,0.02,43745863,43745863,,20066830,1,1,0.9362,0,,1,1,9630,9063,1019272109,975526246,,,0.5,0.4681,0,Low Revenue,78323,9362,13355,7959,82047,9998,13839,8215,76981,9598,13447,8266,77547,9060,13773,8637,9217,0.979,0.943,0.945,0.894,1.023,0.964,0.945,0.89,0.985,0.946,0.95,0.889,0.993,0.922,0.934,0.919,516,6834,4102,88691,105839,521,6862,4390,94066,10245,55210,31026,11743,62364,45860,89058,10991,2347,1254,37,4537,2732,2553,21,144,24,198,496,0,1794,3546,93,392,200,232,221,1,7,3,12,6,824,548,167,567,232,9986,4191,4649,1132,14,45,24,10228,0,0,0,0,0,0,677,405,359,190,0,86.47,92.39,91.55,78.03,57.67,57.09,73.45,19.37,14.1,18.31,32.18,69.32,53.9,66.33,1.69,99.48,97.05,92.67,74.61,85.59,81.45,81.82,71.15,70.11,76.83,76.43,4,51.17,13.38,55.63,74.4,91.41
